Country of residence,Origin,YearMonth,Values
Norway,Burundi,2002.6666666666667,9
Norway,Burundi,2002.75,6
Norway,Burundi,2002.8333333333333,2
Norway,Burundi,2002.9166666666667,2
Slovakia,Burundi,2002.4166666666667,1
Spain,Burundi,2002.1666666666667,3
Spain,Burundi,2002.25,1
Spain,Burundi,2002.5,1
Sweden,Burundi,2002.0,14
Sweden,Burundi,2002.0833333333333,2
Sweden,Burundi,2002.1666666666667,3
Sweden,Burundi,2002.25,7
Sweden,Burundi,2002.3333333333333,14
Sweden,Burundi,2002.4166666666667,6
Sweden,Burundi,2002.5,18
Sweden,Burundi,2002.5833333333333,20
Sweden,Burundi,2002.6666666666667,16
Sweden,Burundi,2002.75,18
Sweden,Burundi,2002.8333333333333,7
Sweden,Burundi,2002.9166666666667,10
Switzerland,Burundi,2002.0,1
Switzerland,Burundi,2002.0833333333333,4
Switzerland,Burundi,2002.1666666666667,2
Switzerland,Burundi,2002.25,3
Switzerland,Burundi,2002.3333333333333,4
Switzerland,Burundi,2002.4166666666667,2
Switzerland,Burundi,2002.5,6
Switzerland,Burundi,2002.6666666666667,3
Switzerland,Burundi,2002.75,6
Switzerland,Burundi,2002.8333333333333,7
Switzerland,Burundi,2002.9166666666667,2
United Kingdom of Great Britain and Northern Ireland,Burundi,2002.0,83
United Kingdom of Great Britain and Northern Ireland,Burundi,2002.0833333333333,48
United Kingdom of Great Britain and Northern Ireland,Burundi,2002.1666666666667,52
United Kingdom of Great Britain and Northern Ireland,Burundi,2002.25,44
United Kingdom of Great Britain and Northern Ireland,Burundi,2002.3333333333333,67
United Kingdom of Great Britain and Northern Ireland,Burundi,2002.4166666666667,66
United Kingdom of Great Britain and Northern Ireland,Burundi,2002.5,71
United Kingdom of Great Britain and Northern Ireland,Burundi,2002.5833333333333,78
United Kingdom of Great Britain and Northern Ireland,Burundi,2002.6666666666667,72
United Kingdom of Great Britain and Northern Ireland,Burundi,2002.75,68
United Kingdom of Great Britain and Northern Ireland,Burundi,2002.8333333333333,75
United Kingdom of Great Britain and Northern Ireland,Burundi,2002.9166666666667,100
USA (EOIR),Burundi,2002.1666666666667,1
USA (EOIR),Burundi,2002.3333333333333,1
USA (EOIR),Burundi,2002.4166666666667,3
USA (EOIR),Burundi,2002.5833333333333,1
USA (EOIR),Burundi,2002.6666666666667,1
USA (EOIR),Burundi,2002.75,1
USA (EOIR),Burundi,2002.8333333333333,2
USA (INS/DHS),Burundi,2002.0,13
USA (INS/DHS),Burundi,2002.0833333333333,7
USA (INS/DHS),Burundi,2002.25,10
USA (INS/DHS),Burundi,2002.5833333333333,13
USA (INS/DHS),Burundi,2002.6666666666667,8
USA (INS/DHS),Burundi,2002.8333333333333,10
Austria,Burundi,2003.1666666666667,5
Austria,Burundi,2003.25,1
Austria,Burundi,2003.5,5
Austria,Burundi,2003.5833333333333,6
Austria,Burundi,2003.75,4
Austria,Burundi,2003.8333333333333,1
Belgium,Burundi,2003.0,16
Belgium,Burundi,2003.0833333333333,22
Belgium,Burundi,2003.1666666666667,18
Belgium,Burundi,2003.25,15
Belgium,Burundi,2003.3333333333333,13
Belgium,Burundi,2003.4166666666667,12
Belgium,Burundi,2003.5,16
Belgium,Burundi,2003.5833333333333,26
Belgium,Burundi,2003.6666666666667,22
Belgium,Burundi,2003.75,34
Belgium,Burundi,2003.8333333333333,23
Belgium,Burundi,2003.9166666666667,11
Bulgaria,Burundi,2003.75,1
Canada,Burundi,2003.0,14
Canada,Burundi,2003.0833333333333,4
Canada,Burundi,2003.1666666666667,5
Canada,Burundi,2003.25,12
Canada,Burundi,2003.3333333333333,6
Canada,Burundi,2003.4166666666667,7
Canada,Burundi,2003.5,21
Canada,Burundi,2003.5833333333333,24
Canada,Burundi,2003.6666666666667,19
Canada,Burundi,2003.75,20
Canada,Burundi,2003.8333333333333,13
Canada,Burundi,2003.9166666666667,12
Denmark,Burundi,2003.0,2
Denmark,Burundi,2003.25,1
Denmark,Burundi,2003.3333333333333,1
Denmark,Burundi,2003.4166666666667,2
Denmark,Burundi,2003.5,6
Denmark,Burundi,2003.5833333333333,9
Denmark,Burundi,2003.6666666666667,4
Denmark,Burundi,2003.75,3
Denmark,Burundi,2003.8333333333333,1
Denmark,Burundi,2003.9166666666667,6
Finland,Burundi,2003.3333333333333,1
France,Burundi,2003.0,3
France,Burundi,2003.0833333333333,9
France,Burundi,2003.1666666666667,7
France,Burundi,2003.25,9
France,Burundi,2003.3333333333333,4
France,Burundi,2003.4166666666667,7
France,Burundi,2003.5,13
France,Burundi,2003.5833333333333,6
France,Burundi,2003.6666666666667,2
France,Burundi,2003.75,8
France,Burundi,2003.8333333333333,14
France,Burundi,2003.9166666666667,7
Germany,Burundi,2003.0,7
Germany,Burundi,2003.0833333333333,7
Germany,Burundi,2003.1666666666667,4
Germany,Burundi,2003.25,9
Germany,Burundi,2003.3333333333333,3
Germany,Burundi,2003.4166666666667,8
Germany,Burundi,2003.5,6
Germany,Burundi,2003.5833333333333,5
Germany,Burundi,2003.6666666666667,5
Germany,Burundi,2003.75,4
Germany,Burundi,2003.8333333333333,5
Germany,Burundi,2003.9166666666667,6
Greece,Burundi,2003.0,1
Greece,Burundi,2003.0833333333333,2
Greece,Burundi,2003.1666666666667,3
Greece,Burundi,2003.25,3
Greece,Burundi,2003.3333333333333,3
Greece,Burundi,2003.4166666666667,3
Greece,Burundi,2003.5833333333333,5
Greece,Burundi,2003.6666666666667,5
Greece,Burundi,2003.8333333333333,1
Ireland,Burundi,2003.1666666666667,3
Ireland,Burundi,2003.25,1
Ireland,Burundi,2003.3333333333333,2
Ireland,Burundi,2003.5,3
Ireland,Burundi,2003.5833333333333,4
Ireland,Burundi,2003.6666666666667,3
Ireland,Burundi,2003.75,5
Ireland,Burundi,2003.8333333333333,6
Ireland,Burundi,2003.9166666666667,5
Japan,Burundi,2003.1666666666667,1
Japan,Burundi,2003.4166666666667,1
Luxembourg,Burundi,2003.0,1
Luxembourg,Burundi,2003.0833333333333,5
Luxembourg,Burundi,2003.1666666666667,3
Luxembourg,Burundi,2003.3333333333333,4
Luxembourg,Burundi,2003.4166666666667,5
Luxembourg,Burundi,2003.5,2
Luxembourg,Burundi,2003.5833333333333,2
Luxembourg,Burundi,2003.6666666666667,1
Luxembourg,Burundi,2003.75,1
Luxembourg,Burundi,2003.8333333333333,3
Luxembourg,Burundi,2003.9166666666667,3
Netherlands,Burundi,2003.0,30
Netherlands,Burundi,2003.0833333333333,32
Netherlands,Burundi,2003.1666666666667,18
Netherlands,Burundi,2003.25,21
Netherlands,Burundi,2003.3333333333333,28
Netherlands,Burundi,2003.4166666666667,16
Netherlands,Burundi,2003.5,49
Netherlands,Burundi,2003.5833333333333,48
Netherlands,Burundi,2003.6666666666667,55
Netherlands,Burundi,2003.75,47
Netherlands,Burundi,2003.8333333333333,40
Netherlands,Burundi,2003.9166666666667,18
New Zealand,Burundi,2003.5,1
Norway,Burundi,2003.0,5
Norway,Burundi,2003.0833333333333,7
Norway,Burundi,2003.1666666666667,8
Norway,Burundi,2003.25,11
Norway,Burundi,2003.3333333333333,4
Norway,Burundi,2003.4166666666667,8
Norway,Burundi,2003.5,14
Norway,Burundi,2003.5833333333333,21
Norway,Burundi,2003.6666666666667,11
Norway,Burundi,2003.75,5
Norway,Burundi,2003.8333333333333,12
Norway,Burundi,2003.9166666666667,14
Rep. of Korea,Burundi,2003.6666666666667,1
Slovakia,Burundi,2003.3333333333333,1
Spain,Burundi,2003.3333333333333,1
Spain,Burundi,2003.5833333333333,1
Spain,Burundi,2003.75,2
Sweden,Burundi,2003.0,20
Sweden,Burundi,2003.0833333333333,7
Sweden,Burundi,2003.1666666666667,6
Sweden,Burundi,2003.25,14
Sweden,Burundi,2003.3333333333333,12
Sweden,Burundi,2003.4166666666667,18
Sweden,Burundi,2003.5,22
Sweden,Burundi,2003.5833333333333,31
Sweden,Burundi,2003.6666666666667,36
Sweden,Burundi,2003.75,24
Sweden,Burundi,2003.8333333333333,18
Sweden,Burundi,2003.9166666666667,29
Switzerland,Burundi,2003.0,2
Switzerland,Burundi,2003.0833333333333,3
Switzerland,Burundi,2003.1666666666667,3
Switzerland,Burundi,2003.25,3
Switzerland,Burundi,2003.3333333333333,1
Switzerland,Burundi,2003.4166666666667,6
Switzerland,Burundi,2003.5,2
Switzerland,Burundi,2003.5833333333333,2
Switzerland,Burundi,2003.6666666666667,1
Switzerland,Burundi,2003.75,8
Switzerland,Burundi,2003.8333333333333,9
Switzerland,Burundi,2003.9166666666667,3
Turkey,Burundi,2003.0,2
Turkey,Burundi,2003.6666666666667,1
United Kingdom of Great Britain and Northern Ireland,Burundi,2003.0,141
United Kingdom of Great Britain and Northern Ireland,Burundi,2003.0833333333333,47
United Kingdom of Great Britain and Northern Ireland,Burundi,2003.1666666666667,56
United Kingdom of Great Britain and Northern Ireland,Burundi,2003.25,47
United Kingdom of Great Britain and Northern Ireland,Burundi,2003.3333333333333,69
United Kingdom of Great Britain and Northern Ireland,Burundi,2003.4166666666667,66
United Kingdom of Great Britain and Northern Ireland,Burundi,2003.5,55
United Kingdom of Great Britain and Northern Ireland,Burundi,2003.5833333333333,70
United Kingdom of Great Britain and Northern Ireland,Burundi,2003.6666666666667,74
United Kingdom of Great Britain and Northern Ireland,Burundi,2003.75,67
United Kingdom of Great Britain and Northern Ireland,Burundi,2003.8333333333333,34
United Kingdom of Great Britain and Northern Ireland,Burundi,2003.9166666666667,52
USA (EOIR),Burundi,2003.3333333333333,2
USA (EOIR),Burundi,2003.4166666666667,1
USA (EOIR),Burundi,2003.5,1
USA (EOIR),Burundi,2003.75,1
USA (EOIR),Burundi,2003.8333333333333,2
USA (INS/DHS),Burundi,2003.0,10
USA (INS/DHS),Burundi,2003.0833333333333,10
USA (INS/DHS),Burundi,2003.25,7
USA (INS/DHS),Burundi,2003.5833333333333,9
USA (INS/DHS),Burundi,2003.6666666666667,7
USA (INS/DHS),Burundi,2003.9166666666667,7
Australia,Burundi,2004.5,1
Austria,Burundi,2004.0,4
Austria,Burundi,2004.25,2
Austria,Burundi,2004.4166666666667,2
Austria,Burundi,2004.5833333333333,2
Austria,Burundi,2004.6666666666667,1
Austria,Burundi,2004.75,1
Austria,Burundi,2004.9166666666667,2
Belgium,Burundi,2004.0,14
Belgium,Burundi,2004.0833333333333,17
Belgium,Burundi,2004.1666666666667,16
Belgium,Burundi,2004.25,13
Belgium,Burundi,2004.3333333333333,9
Belgium,Burundi,2004.4166666666667,11
Belgium,Burundi,2004.5,18
Belgium,Burundi,2004.5833333333333,25
Belgium,Burundi,2004.6666666666667,20
Belgium,Burundi,2004.75,24
Belgium,Burundi,2004.8333333333333,19
Belgium,Burundi,2004.9166666666667,13
Canada,Burundi,2004.0,8
Canada,Burundi,2004.0833333333333,1
Canada,Burundi,2004.1666666666667,6
Canada,Burundi,2004.25,3
Canada,Burundi,2004.3333333333333,7
Canada,Burundi,2004.4166666666667,5
Canada,Burundi,2004.5,20
Canada,Burundi,2004.5833333333333,24
Canada,Burundi,2004.6666666666667,34
Canada,Burundi,2004.75,13
Canada,Burundi,2004.8333333333333,20
Canada,Burundi,2004.9166666666667,15
Croatia,Burundi,2004.0833333333333,1
Denmark,Burundi,2004.0,8
Denmark,Burundi,2004.0833333333333,1
Denmark,Burundi,2004.1666666666667,1
Denmark,Burundi,2004.25,2
Denmark,Burundi,2004.3333333333333,2
Denmark,Burundi,2004.4166666666667,3
Denmark,Burundi,2004.5,4
Denmark,Burundi,2004.5833333333333,3
Denmark,Burundi,2004.6666666666667,1
Denmark,Burundi,2004.8333333333333,1
Denmark,Burundi,2004.9166666666667,1
France,Burundi,2004.0,2
France,Burundi,2004.0833333333333,5
France,Burundi,2004.1666666666667,9
France,Burundi,2004.25,1
France,Burundi,2004.3333333333333,3
France,Burundi,2004.4166666666667,3
France,Burundi,2004.5,6
France,Burundi,2004.5833333333333,3
France,Burundi,2004.6666666666667,6
France,Burundi,2004.75,10
France,Burundi,2004.8333333333333,3
France,Burundi,2004.9166666666667,12
Germany,Burundi,2004.0,10
Germany,Burundi,2004.0833333333333,2
Germany,Burundi,2004.1666666666667,2
Germany,Burundi,2004.25,5
Germany,Burundi,2004.4166666666667,2
Germany,Burundi,2004.5,3
Germany,Burundi,2004.5833333333333,3
Germany,Burundi,2004.6666666666667,4
Germany,Burundi,2004.75,4
Germany,Burundi,2004.8333333333333,3
Germany,Burundi,2004.9166666666667,2
Greece,Burundi,2004.25,1
Greece,Burundi,2004.5833333333333,2
Greece,Burundi,2004.75,1
Greece,Burundi,2004.9166666666667,1
Hungary,Burundi,2004.1666666666667,1
Ireland,Burundi,2004.0,3
Ireland,Burundi,2004.0833333333333,7
Ireland,Burundi,2004.1666666666667,5
Ireland,Burundi,2004.25,4
Ireland,Burundi,2004.4166666666667,2
Ireland,Burundi,2004.5,2
Ireland,Burundi,2004.5833333333333,2
Ireland,Burundi,2004.6666666666667,2
Ireland,Burundi,2004.75,3
Ireland,Burundi,2004.8333333333333,3
Ireland,Burundi,2004.9166666666667,2
Japan,Burundi,2004.0833333333333,1
Japan,Burundi,2004.8333333333333,1
Luxembourg,Burundi,2004.0,1
Luxembourg,Burundi,2004.1666666666667,3
Luxembourg,Burundi,2004.3333333333333,2
Luxembourg,Burundi,2004.4166666666667,1
Luxembourg,Burundi,2004.5,2
Luxembourg,Burundi,2004.5833333333333,1
Luxembourg,Burundi,2004.6666666666667,1
Luxembourg,Burundi,2004.8333333333333,2
Netherlands,Burundi,2004.0,35
Netherlands,Burundi,2004.0833333333333,47
Netherlands,Burundi,2004.1666666666667,21
Netherlands,Burundi,2004.25,27
Netherlands,Burundi,2004.3333333333333,31
Netherlands,Burundi,2004.4166666666667,30
Netherlands,Burundi,2004.5,29
Netherlands,Burundi,2004.5833333333333,27
Netherlands,Burundi,2004.6666666666667,51
Netherlands,Burundi,2004.75,47
Netherlands,Burundi,2004.8333333333333,40
Netherlands,Burundi,2004.9166666666667,20
New Zealand,Burundi,2004.4166666666667,1
Norway,Burundi,2004.0,5
Norway,Burundi,2004.0833333333333,8
Norway,Burundi,2004.1666666666667,7
Norway,Burundi,2004.25,8
Norway,Burundi,2004.3333333333333,10
Norway,Burundi,2004.4166666666667,7
Norway,Burundi,2004.5,14
Norway,Burundi,2004.5833333333333,12
Norway,Burundi,2004.6666666666667,14
Norway,Burundi,2004.75,14
Norway,Burundi,2004.8333333333333,19
Norway,Burundi,2004.9166666666667,15
Poland,Burundi,2004.6666666666667,1
Portugal,Burundi,2004.25,1
Slovenia,Burundi,2004.3333333333333,1
Spain,Burundi,2004.0833333333333,2
Spain,Burundi,2004.1666666666667,1
Spain,Burundi,2004.3333333333333,1
Spain,Burundi,2004.75,3
Sweden,Burundi,2004.0,32
Sweden,Burundi,2004.0833333333333,24
Sweden,Burundi,2004.1666666666667,20
Sweden,Burundi,2004.25,18
Sweden,Burundi,2004.3333333333333,25
Sweden,Burundi,2004.4166666666667,26
Sweden,Burundi,2004.5,36
Sweden,Burundi,2004.5833333333333,55
Sweden,Burundi,2004.6666666666667,45
Sweden,Burundi,2004.75,36
Sweden,Burundi,2004.8333333333333,31
Sweden,Burundi,2004.9166666666667,45
Switzerland,Burundi,2004.0,4
Switzerland,Burundi,2004.0833333333333,1
Switzerland,Burundi,2004.1666666666667,5
Switzerland,Burundi,2004.25,3
Switzerland,Burundi,2004.3333333333333,1
Switzerland,Burundi,2004.4166666666667,4
Switzerland,Burundi,2004.5833333333333,3
Switzerland,Burundi,2004.6666666666667,2
Switzerland,Burundi,2004.75,4
Switzerland,Burundi,2004.8333333333333,2
United Kingdom of Great Britain and Northern Ireland,Burundi,2004.0,39
United Kingdom of Great Britain and Northern Ireland,Burundi,2004.0833333333333,31
United Kingdom of Great Britain and Northern Ireland,Burundi,2004.1666666666667,41
United Kingdom of Great Britain and Northern Ireland,Burundi,2004.25,26
United Kingdom of Great Britain and Northern Ireland,Burundi,2004.3333333333333,24
United Kingdom of Great Britain and Northern Ireland,Burundi,2004.4166666666667,26
United Kingdom of Great Britain and Northern Ireland,Burundi,2004.5,11
United Kingdom of Great Britain and Northern Ireland,Burundi,2004.5833333333333,20
United Kingdom of Great Britain and Northern Ireland,Burundi,2004.6666666666667,23
United Kingdom of Great Britain and Northern Ireland,Burundi,2004.75,26
United Kingdom of Great Britain and Northern Ireland,Burundi,2004.8333333333333,23
United Kingdom of Great Britain and Northern Ireland,Burundi,2004.9166666666667,27
USA (INS/DHS),Burundi,2004.1666666666667,5
USA (INS/DHS),Burundi,2004.4166666666667,6
Australia,Burundi,2005.6666666666667,1
Austria,Burundi,2005.0833333333333,1
Austria,Burundi,2005.6666666666667,1
Belgium,Burundi,2005.0,13
Belgium,Burundi,2005.0833333333333,8
Belgium,Burundi,2005.1666666666667,8
Belgium,Burundi,2005.25,14
Belgium,Burundi,2005.3333333333333,6
Belgium,Burundi,2005.4166666666667,13
Belgium,Burundi,2005.5,14
Belgium,Burundi,2005.5833333333333,13
Belgium,Burundi,2005.6666666666667,15
Belgium,Burundi,2005.75,11
Belgium,Burundi,2005.8333333333333,5
Belgium,Burundi,2005.9166666666667,9
Canada,Burundi,2005.0,14
Canada,Burundi,2005.0833333333333,12
Canada,Burundi,2005.1666666666667,9
Canada,Burundi,2005.25,8
Canada,Burundi,2005.3333333333333,3
Canada,Burundi,2005.4166666666667,8
Canada,Burundi,2005.5,13
Canada,Burundi,2005.5833333333333,24
Canada,Burundi,2005.6666666666667,17
Canada,Burundi,2005.75,15
Canada,Burundi,2005.8333333333333,17
Canada,Burundi,2005.9166666666667,27
Denmark,Burundi,2005.0,3
Denmark,Burundi,2005.0833333333333,5
Denmark,Burundi,2005.25,5
Denmark,Burundi,2005.4166666666667,2
Denmark,Burundi,2005.5,1
Denmark,Burundi,2005.5833333333333,1
Denmark,Burundi,2005.75,1
Finland,Burundi,2005.9166666666667,1
France,Burundi,2005.0,9
France,Burundi,2005.0833333333333,7
France,Burundi,2005.1666666666667,7
France,Burundi,2005.25,5
France,Burundi,2005.3333333333333,4
France,Burundi,2005.5,4
France,Burundi,2005.5833333333333,3
France,Burundi,2005.6666666666667,2
France,Burundi,2005.75,2
Germany,Burundi,2005.0,2
Germany,Burundi,2005.0833333333333,4
Germany,Burundi,2005.1666666666667,4
Germany,Burundi,2005.25,1
Germany,Burundi,2005.3333333333333,3
Germany,Burundi,2005.4166666666667,3
Germany,Burundi,2005.5,1
Germany,Burundi,2005.5833333333333,4
Germany,Burundi,2005.6666666666667,3
Germany,Burundi,2005.75,2
Germany,Burundi,2005.8333333333333,2
Germany,Burundi,2005.9166666666667,1
Greece,Burundi,2005.3333333333333,2
Greece,Burundi,2005.4166666666667,3
Greece,Burundi,2005.5,3
Greece,Burundi,2005.75,1
Greece,Burundi,2005.8333333333333,1
Greece,Burundi,2005.9166666666667,4
Ireland,Burundi,2005.0,3
Ireland,Burundi,2005.1666666666667,4
Ireland,Burundi,2005.25,1
Ireland,Burundi,2005.3333333333333,1
Ireland,Burundi,2005.4166666666667,2
Ireland,Burundi,2005.5,2
Ireland,Burundi,2005.5833333333333,1
Ireland,Burundi,2005.6666666666667,3
Ireland,Burundi,2005.75,2
Ireland,Burundi,2005.8333333333333,2
Japan,Burundi,2005.4166666666667,1
Luxembourg,Burundi,2005.0,1
Luxembourg,Burundi,2005.0833333333333,1
Luxembourg,Burundi,2005.25,1
Luxembourg,Burundi,2005.3333333333333,1
Luxembourg,Burundi,2005.5833333333333,1
Netherlands,Burundi,2005.0,34
Netherlands,Burundi,2005.0833333333333,31
Netherlands,Burundi,2005.1666666666667,26
Netherlands,Burundi,2005.25,30
Netherlands,Burundi,2005.3333333333333,22
Netherlands,Burundi,2005.4166666666667,41
Netherlands,Burundi,2005.5,41
Netherlands,Burundi,2005.5833333333333,39
Netherlands,Burundi,2005.6666666666667,33
Netherlands,Burundi,2005.75,57
Netherlands,Burundi,2005.8333333333333,40
Netherlands,Burundi,2005.9166666666667,25
Norway,Burundi,2005.0,11
Norway,Burundi,2005.0833333333333,2
Norway,Burundi,2005.1666666666667,8
Norway,Burundi,2005.25,3
Norway,Burundi,2005.3333333333333,6
Norway,Burundi,2005.4166666666667,8
Norway,Burundi,2005.5,7
Norway,Burundi,2005.5833333333333,27
Norway,Burundi,2005.6666666666667,6
Norway,Burundi,2005.75,11
Norway,Burundi,2005.8333333333333,3
Norway,Burundi,2005.9166666666667,8
Poland,Burundi,2005.25,1
Portugal,Burundi,2005.0833333333333,1
Portugal,Burundi,2005.25,1
Spain,Burundi,2005.1666666666667,1
Spain,Burundi,2005.25,1
Spain,Burundi,2005.3333333333333,2
Spain,Burundi,2005.5,2
Sweden,Burundi,2005.0,52
Sweden,Burundi,2005.0833333333333,28
Sweden,Burundi,2005.1666666666667,26
Sweden,Burundi,2005.25,21
Sweden,Burundi,2005.3333333333333,40
Sweden,Burundi,2005.4166666666667,22
Sweden,Burundi,2005.5,41
Sweden,Burundi,2005.5833333333333,75
Sweden,Burundi,2005.6666666666667,51
Sweden,Burundi,2005.75,26
Sweden,Burundi,2005.8333333333333,22
Sweden,Burundi,2005.9166666666667,23
Switzerland,Burundi,2005.0,3
Switzerland,Burundi,2005.0833333333333,1
Switzerland,Burundi,2005.25,5
Switzerland,Burundi,2005.3333333333333,1
Switzerland,Burundi,2005.5,3
Switzerland,Burundi,2005.5833333333333,1
Switzerland,Burundi,2005.6666666666667,2
Switzerland,Burundi,2005.8333333333333,2
Switzerland,Burundi,2005.9166666666667,2
Turkey,Burundi,2005.6666666666667,4
Turkey,Burundi,2005.8333333333333,1
United Kingdom of Great Britain and Northern Ireland,Burundi,2005.0,17
United Kingdom of Great Britain and Northern Ireland,Burundi,2005.0833333333333,17
United Kingdom of Great Britain and Northern Ireland,Burundi,2005.1666666666667,7
United Kingdom of Great Britain and Northern Ireland,Burundi,2005.25,9
United Kingdom of Great Britain and Northern Ireland,Burundi,2005.3333333333333,7
United Kingdom of Great Britain and Northern Ireland,Burundi,2005.4166666666667,6
United Kingdom of Great Britain and Northern Ireland,Burundi,2005.5,7
United Kingdom of Great Britain and Northern Ireland,Burundi,2005.5833333333333,18
United Kingdom of Great Britain and Northern Ireland,Burundi,2005.6666666666667,10
United Kingdom of Great Britain and Northern Ireland,Burundi,2005.75,7
United Kingdom of Great Britain and Northern Ireland,Burundi,2005.8333333333333,2
United Kingdom of Great Britain and Northern Ireland,Burundi,2005.9166666666667,2
USA (EOIR),Burundi,2005.0833333333333,1
USA (EOIR),Burundi,2005.75,1
USA (INS/DHS),Burundi,2005.0,2
USA (INS/DHS),Burundi,2005.0833333333333,2
USA (INS/DHS),Burundi,2005.1666666666667,3
USA (INS/DHS),Burundi,2005.25,4
