Country of residence,Origin,YearMonth,Values
Finland,Iran (Islamic Rep. of),1999.6666666666667,11
Finland,Iran (Islamic Rep. of),1999.75,4
Finland,Iran (Islamic Rep. of),1999.8333333333333,1
Finland,Iran (Islamic Rep. of),1999.9166666666667,11
France,Iran (Islamic Rep. of),1999.0,9
France,Iran (Islamic Rep. of),1999.0833333333333,12
France,Iran (Islamic Rep. of),1999.1666666666667,13
France,Iran (Islamic Rep. of),1999.25,15
France,Iran (Islamic Rep. of),1999.3333333333333,21
France,Iran (Islamic Rep. of),1999.4166666666667,11
France,Iran (Islamic Rep. of),1999.5,13
France,Iran (Islamic Rep. of),1999.5833333333333,15
France,Iran (Islamic Rep. of),1999.6666666666667,20
France,Iran (Islamic Rep. of),1999.75,23
France,Iran (Islamic Rep. of),1999.8333333333333,22
France,Iran (Islamic Rep. of),1999.9166666666667,14
Germany,Iran (Islamic Rep. of),1999.0,263
Germany,Iran (Islamic Rep. of),1999.0833333333333,233
Germany,Iran (Islamic Rep. of),1999.1666666666667,226
Germany,Iran (Islamic Rep. of),1999.25,267
Germany,Iran (Islamic Rep. of),1999.3333333333333,191
Germany,Iran (Islamic Rep. of),1999.4166666666667,214
Germany,Iran (Islamic Rep. of),1999.5,194
Germany,Iran (Islamic Rep. of),1999.5833333333333,314
Germany,Iran (Islamic Rep. of),1999.6666666666667,386
Germany,Iran (Islamic Rep. of),1999.75,339
Germany,Iran (Islamic Rep. of),1999.8333333333333,273
Germany,Iran (Islamic Rep. of),1999.9166666666667,505
Greece,Iran (Islamic Rep. of),1999.0,20
Greece,Iran (Islamic Rep. of),1999.1666666666667,3
Greece,Iran (Islamic Rep. of),1999.25,6
Greece,Iran (Islamic Rep. of),1999.3333333333333,7
Greece,Iran (Islamic Rep. of),1999.4166666666667,12
Greece,Iran (Islamic Rep. of),1999.5,4
Greece,Iran (Islamic Rep. of),1999.5833333333333,5
Greece,Iran (Islamic Rep. of),1999.6666666666667,4
Greece,Iran (Islamic Rep. of),1999.75,4
Greece,Iran (Islamic Rep. of),1999.8333333333333,3
Greece,Iran (Islamic Rep. of),1999.9166666666667,6
Hungary,Iran (Islamic Rep. of),1999.0,1
Hungary,Iran (Islamic Rep. of),1999.0833333333333,1
Hungary,Iran (Islamic Rep. of),1999.1666666666667,3
Hungary,Iran (Islamic Rep. of),1999.25,5
Hungary,Iran (Islamic Rep. of),1999.3333333333333,1
Hungary,Iran (Islamic Rep. of),1999.4166666666667,9
Hungary,Iran (Islamic Rep. of),1999.5,12
Hungary,Iran (Islamic Rep. of),1999.5833333333333,14
Hungary,Iran (Islamic Rep. of),1999.6666666666667,5
Hungary,Iran (Islamic Rep. of),1999.75,4
Hungary,Iran (Islamic Rep. of),1999.8333333333333,13
Hungary,Iran (Islamic Rep. of),1999.9166666666667,7
Ireland,Iran (Islamic Rep. of),1999.1666666666667,1
Ireland,Iran (Islamic Rep. of),1999.9166666666667,1
Luxembourg,Iran (Islamic Rep. of),1999.0833333333333,1
Luxembourg,Iran (Islamic Rep. of),1999.5833333333333,1
Netherlands,Iran (Islamic Rep. of),1999.0,119
Netherlands,Iran (Islamic Rep. of),1999.0833333333333,118
Netherlands,Iran (Islamic Rep. of),1999.1666666666667,83
Netherlands,Iran (Islamic Rep. of),1999.25,113
Netherlands,Iran (Islamic Rep. of),1999.3333333333333,53
Netherlands,Iran (Islamic Rep. of),1999.4166666666667,108
Netherlands,Iran (Islamic Rep. of),1999.5,82
Netherlands,Iran (Islamic Rep. of),1999.5833333333333,167
Netherlands,Iran (Islamic Rep. of),1999.6666666666667,154
Netherlands,Iran (Islamic Rep. of),1999.75,144
Netherlands,Iran (Islamic Rep. of),1999.8333333333333,150
Netherlands,Iran (Islamic Rep. of),1999.9166666666667,236
Norway,Iran (Islamic Rep. of),1999.0,22
Norway,Iran (Islamic Rep. of),1999.0833333333333,16
Norway,Iran (Islamic Rep. of),1999.1666666666667,25
Norway,Iran (Islamic Rep. of),1999.25,26
Norway,Iran (Islamic Rep. of),1999.3333333333333,15
Norway,Iran (Islamic Rep. of),1999.4166666666667,11
Norway,Iran (Islamic Rep. of),1999.5,25
Norway,Iran (Islamic Rep. of),1999.5833333333333,66
Norway,Iran (Islamic Rep. of),1999.6666666666667,22
Norway,Iran (Islamic Rep. of),1999.75,49
Norway,Iran (Islamic Rep. of),1999.8333333333333,24
Norway,Iran (Islamic Rep. of),1999.9166666666667,49
Poland,Iran (Islamic Rep. of),1999.0,1
Poland,Iran (Islamic Rep. of),1999.8333333333333,1
Portugal,Iran (Islamic Rep. of),1999.1666666666667,2
Portugal,Iran (Islamic Rep. of),1999.8333333333333,1
Romania,Iran (Islamic Rep. of),1999.0,1
Romania,Iran (Islamic Rep. of),1999.0833333333333,2
Romania,Iran (Islamic Rep. of),1999.1666666666667,1
Romania,Iran (Islamic Rep. of),1999.25,4
Romania,Iran (Islamic Rep. of),1999.3333333333333,5
Romania,Iran (Islamic Rep. of),1999.4166666666667,1
Romania,Iran (Islamic Rep. of),1999.5,2
Romania,Iran (Islamic Rep. of),1999.5833333333333,12
Romania,Iran (Islamic Rep. of),1999.6666666666667,2
Romania,Iran (Islamic Rep. of),1999.75,3
Romania,Iran (Islamic Rep. of),1999.8333333333333,2
Romania,Iran (Islamic Rep. of),1999.9166666666667,3
Slovakia,Iran (Islamic Rep. of),1999.9166666666667,8
Slovenia,Iran (Islamic Rep. of),1999.1666666666667,4
Slovenia,Iran (Islamic Rep. of),1999.3333333333333,4
Slovenia,Iran (Islamic Rep. of),1999.5833333333333,1
Slovenia,Iran (Islamic Rep. of),1999.6666666666667,12
Slovenia,Iran (Islamic Rep. of),1999.75,37
Slovenia,Iran (Islamic Rep. of),1999.8333333333333,10
Slovenia,Iran (Islamic Rep. of),1999.9166666666667,22
Spain,Iran (Islamic Rep. of),1999.0,4
Spain,Iran (Islamic Rep. of),1999.0833333333333,15
Spain,Iran (Islamic Rep. of),1999.1666666666667,9
Spain,Iran (Islamic Rep. of),1999.25,1
Spain,Iran (Islamic Rep. of),1999.3333333333333,3
Spain,Iran (Islamic Rep. of),1999.4166666666667,3
Spain,Iran (Islamic Rep. of),1999.5,4
Spain,Iran (Islamic Rep. of),1999.5833333333333,2
Spain,Iran (Islamic Rep. of),1999.6666666666667,6
Spain,Iran (Islamic Rep. of),1999.75,7
Spain,Iran (Islamic Rep. of),1999.8333333333333,10
Spain,Iran (Islamic Rep. of),1999.9166666666667,9
Sweden,Iran (Islamic Rep. of),1999.0,49
Sweden,Iran (Islamic Rep. of),1999.0833333333333,26
Sweden,Iran (Islamic Rep. of),1999.1666666666667,46
Sweden,Iran (Islamic Rep. of),1999.25,58
Sweden,Iran (Islamic Rep. of),1999.3333333333333,28
Sweden,Iran (Islamic Rep. of),1999.4166666666667,46
Sweden,Iran (Islamic Rep. of),1999.5,74
Sweden,Iran (Islamic Rep. of),1999.5833333333333,120
Sweden,Iran (Islamic Rep. of),1999.6666666666667,111
Sweden,Iran (Islamic Rep. of),1999.75,95
Sweden,Iran (Islamic Rep. of),1999.8333333333333,89
Sweden,Iran (Islamic Rep. of),1999.9166666666667,112
Switzerland,Iran (Islamic Rep. of),1999.0,15
Switzerland,Iran (Islamic Rep. of),1999.0833333333333,5
Switzerland,Iran (Islamic Rep. of),1999.1666666666667,36
Switzerland,Iran (Islamic Rep. of),1999.25,8
Switzerland,Iran (Islamic Rep. of),1999.3333333333333,24
Switzerland,Iran (Islamic Rep. of),1999.4166666666667,10
Switzerland,Iran (Islamic Rep. of),1999.5,5
Switzerland,Iran (Islamic Rep. of),1999.5833333333333,10
Switzerland,Iran (Islamic Rep. of),1999.6666666666667,24
Switzerland,Iran (Islamic Rep. of),1999.75,31
Switzerland,Iran (Islamic Rep. of),1999.8333333333333,20
Switzerland,Iran (Islamic Rep. of),1999.9166666666667,14
Turkey,Iran (Islamic Rep. of),1999.0,184
Turkey,Iran (Islamic Rep. of),1999.0833333333333,204
Turkey,Iran (Islamic Rep. of),1999.1666666666667,211
Turkey,Iran (Islamic Rep. of),1999.25,220
Turkey,Iran (Islamic Rep. of),1999.3333333333333,287
Turkey,Iran (Islamic Rep. of),1999.4166666666667,329
Turkey,Iran (Islamic Rep. of),1999.5,294
Turkey,Iran (Islamic Rep. of),1999.5833333333333,430
Turkey,Iran (Islamic Rep. of),1999.6666666666667,517
Turkey,Iran (Islamic Rep. of),1999.75,573
Turkey,Iran (Islamic Rep. of),1999.8333333333333,465
Turkey,Iran (Islamic Rep. of),1999.9166666666667,502
United Kingdom of Great Britain and Northern Ireland,Iran (Islamic Rep. of),1999.0,75
United Kingdom of Great Britain and Northern Ireland,Iran (Islamic Rep. of),1999.0833333333333,70
United Kingdom of Great Britain and Northern Ireland,Iran (Islamic Rep. of),1999.1666666666667,85
United Kingdom of Great Britain and Northern Ireland,Iran (Islamic Rep. of),1999.25,85
United Kingdom of Great Britain and Northern Ireland,Iran (Islamic Rep. of),1999.3333333333333,95
United Kingdom of Great Britain and Northern Ireland,Iran (Islamic Rep. of),1999.4166666666667,95
United Kingdom of Great Britain and Northern Ireland,Iran (Islamic Rep. of),1999.5,120
United Kingdom of Great Britain and Northern Ireland,Iran (Islamic Rep. of),1999.5833333333333,135
United Kingdom of Great Britain and Northern Ireland,Iran (Islamic Rep. of),1999.6666666666667,135
United Kingdom of Great Britain and Northern Ireland,Iran (Islamic Rep. of),1999.75,130
United Kingdom of Great Britain and Northern Ireland,Iran (Islamic Rep. of),1999.8333333333333,120
United Kingdom of Great Britain and Northern Ireland,Iran (Islamic Rep. of),1999.9166666666667,180
USA (EOIR),Iran (Islamic Rep. of),1999.0,22
USA (EOIR),Iran (Islamic Rep. of),1999.0833333333333,7
USA (EOIR),Iran (Islamic Rep. of),1999.1666666666667,17
USA (EOIR),Iran (Islamic Rep. of),1999.25,7
USA (EOIR),Iran (Islamic Rep. of),1999.3333333333333,19
USA (EOIR),Iran (Islamic Rep. of),1999.4166666666667,19
USA (EOIR),Iran (Islamic Rep. of),1999.5,16
USA (EOIR),Iran (Islamic Rep. of),1999.5833333333333,23
USA (EOIR),Iran (Islamic Rep. of),1999.6666666666667,17
USA (EOIR),Iran (Islamic Rep. of),1999.75,21
USA (EOIR),Iran (Islamic Rep. of),1999.8333333333333,21
USA (EOIR),Iran (Islamic Rep. of),1999.9166666666667,15
Australia,Iran (Islamic Rep. of),2000.0,22
Australia,Iran (Islamic Rep. of),2000.0833333333333,49
Australia,Iran (Islamic Rep. of),2000.1666666666667,25
Australia,Iran (Islamic Rep. of),2000.25,39
Australia,Iran (Islamic Rep. of),2000.3333333333333,44
Australia,Iran (Islamic Rep. of),2000.4166666666667,59
Australia,Iran (Islamic Rep. of),2000.5,31
Australia,Iran (Islamic Rep. of),2000.5833333333333,19
Australia,Iran (Islamic Rep. of),2000.6666666666667,45
Australia,Iran (Islamic Rep. of),2000.75,100
Australia,Iran (Islamic Rep. of),2000.8333333333333,107
Australia,Iran (Islamic Rep. of),2000.9166666666667,55
Austria,Iran (Islamic Rep. of),2000.0,208
Austria,Iran (Islamic Rep. of),2000.0833333333333,128
Austria,Iran (Islamic Rep. of),2000.1666666666667,145
Austria,Iran (Islamic Rep. of),2000.25,108
Austria,Iran (Islamic Rep. of),2000.3333333333333,222
Austria,Iran (Islamic Rep. of),2000.4166666666667,179
Austria,Iran (Islamic Rep. of),2000.5,398
Austria,Iran (Islamic Rep. of),2000.5833333333333,298
Austria,Iran (Islamic Rep. of),2000.6666666666667,328
Austria,Iran (Islamic Rep. of),2000.75,268
Austria,Iran (Islamic Rep. of),2000.8333333333333,113
Austria,Iran (Islamic Rep. of),2000.9166666666667,164
Belgium,Iran (Islamic Rep. of),2000.0,23
Belgium,Iran (Islamic Rep. of),2000.0833333333333,12
Belgium,Iran (Islamic Rep. of),2000.1666666666667,22
Belgium,Iran (Islamic Rep. of),2000.25,31
Belgium,Iran (Islamic Rep. of),2000.3333333333333,71
Belgium,Iran (Islamic Rep. of),2000.4166666666667,151
Belgium,Iran (Islamic Rep. of),2000.5,255
Belgium,Iran (Islamic Rep. of),2000.5833333333333,436
Belgium,Iran (Islamic Rep. of),2000.6666666666667,556
Belgium,Iran (Islamic Rep. of),2000.75,646
Belgium,Iran (Islamic Rep. of),2000.8333333333333,459
Belgium,Iran (Islamic Rep. of),2000.9166666666667,521
Bulgaria,Iran (Islamic Rep. of),2000.0,4
Bulgaria,Iran (Islamic Rep. of),2000.1666666666667,3
Bulgaria,Iran (Islamic Rep. of),2000.3333333333333,6
Bulgaria,Iran (Islamic Rep. of),2000.4166666666667,1
Bulgaria,Iran (Islamic Rep. of),2000.5,4
Bulgaria,Iran (Islamic Rep. of),2000.5833333333333,8
Bulgaria,Iran (Islamic Rep. of),2000.6666666666667,2
Bulgaria,Iran (Islamic Rep. of),2000.8333333333333,8
Bulgaria,Iran (Islamic Rep. of),2000.9166666666667,11
Canada,Iran (Islamic Rep. of),2000.0,82
Canada,Iran (Islamic Rep. of),2000.0833333333333,46
Canada,Iran (Islamic Rep. of),2000.1666666666667,44
Canada,Iran (Islamic Rep. of),2000.25,49
Canada,Iran (Islamic Rep. of),2000.3333333333333,32
Canada,Iran (Islamic Rep. of),2000.4166666666667,52
Canada,Iran (Islamic Rep. of),2000.5,68
Canada,Iran (Islamic Rep. of),2000.5833333333333,52
Canada,Iran (Islamic Rep. of),2000.6666666666667,86
Canada,Iran (Islamic Rep. of),2000.75,104
Canada,Iran (Islamic Rep. of),2000.8333333333333,90
Canada,Iran (Islamic Rep. of),2000.9166666666667,82
Czech Rep.,Iran (Islamic Rep. of),2000.0,30
Czech Rep.,Iran (Islamic Rep. of),2000.0833333333333,4
Czech Rep.,Iran (Islamic Rep. of),2000.1666666666667,8
Czech Rep.,Iran (Islamic Rep. of),2000.25,5
Czech Rep.,Iran (Islamic Rep. of),2000.3333333333333,1
Czech Rep.,Iran (Islamic Rep. of),2000.4166666666667,1
Czech Rep.,Iran (Islamic Rep. of),2000.5,5
Czech Rep.,Iran (Islamic Rep. of),2000.5833333333333,1
Czech Rep.,Iran (Islamic Rep. of),2000.6666666666667,1
Czech Rep.,Iran (Islamic Rep. of),2000.75,6
Czech Rep.,Iran (Islamic Rep. of),2000.8333333333333,1
Czech Rep.,Iran (Islamic Rep. of),2000.9166666666667,4
Denmark,Iran (Islamic Rep. of),2000.0,27
Denmark,Iran (Islamic Rep. of),2000.0833333333333,46
Denmark,Iran (Islamic Rep. of),2000.1666666666667,58
Denmark,Iran (Islamic Rep. of),2000.25,15
Denmark,Iran (Islamic Rep. of),2000.3333333333333,30
Denmark,Iran (Islamic Rep. of),2000.4166666666667,37
Denmark,Iran (Islamic Rep. of),2000.5,27
Denmark,Iran (Islamic Rep. of),2000.5833333333333,28
Denmark,Iran (Islamic Rep. of),2000.6666666666667,19
Denmark,Iran (Islamic Rep. of),2000.75,27
Denmark,Iran (Islamic Rep. of),2000.8333333333333,47
Denmark,Iran (Islamic Rep. of),2000.9166666666667,17
Finland,Iran (Islamic Rep. of),2000.0,4
Finland,Iran (Islamic Rep. of),2000.0833333333333,2
Finland,Iran (Islamic Rep. of),2000.1666666666667,5
Finland,Iran (Islamic Rep. of),2000.25,4
Finland,Iran (Islamic Rep. of),2000.3333333333333,3
Finland,Iran (Islamic Rep. of),2000.4166666666667,4
Finland,Iran (Islamic Rep. of),2000.5,6
Finland,Iran (Islamic Rep. of),2000.5833333333333,3
Finland,Iran (Islamic Rep. of),2000.6666666666667,5
Finland,Iran (Islamic Rep. of),2000.75,10
Finland,Iran (Islamic Rep. of),2000.9166666666667,4
France,Iran (Islamic Rep. of),2000.0,41
France,Iran (Islamic Rep. of),2000.0833333333333,31
France,Iran (Islamic Rep. of),2000.1666666666667,39
France,Iran (Islamic Rep. of),2000.25,20
France,Iran (Islamic Rep. of),2000.3333333333333,23
France,Iran (Islamic Rep. of),2000.4166666666667,16
France,Iran (Islamic Rep. of),2000.5,38
France,Iran (Islamic Rep. of),2000.5833333333333,28
France,Iran (Islamic Rep. of),2000.6666666666667,31
France,Iran (Islamic Rep. of),2000.75,20
France,Iran (Islamic Rep. of),2000.8333333333333,13
France,Iran (Islamic Rep. of),2000.9166666666667,28
Germany,Iran (Islamic Rep. of),2000.0,388
Germany,Iran (Islamic Rep. of),2000.0833333333333,299
Germany,Iran (Islamic Rep. of),2000.1666666666667,360
Germany,Iran (Islamic Rep. of),2000.25,306
Germany,Iran (Islamic Rep. of),2000.3333333333333,344
Germany,Iran (Islamic Rep. of),2000.4166666666667,342
Germany,Iran (Islamic Rep. of),2000.5,434
Germany,Iran (Islamic Rep. of),2000.5833333333333,402
Germany,Iran (Islamic Rep. of),2000.6666666666667,469
Germany,Iran (Islamic Rep. of),2000.75,601
Germany,Iran (Islamic Rep. of),2000.8333333333333,566
Germany,Iran (Islamic Rep. of),2000.9166666666667,375
Hungary,Iran (Islamic Rep. of),2000.0,8
Hungary,Iran (Islamic Rep. of),2000.0833333333333,1
Hungary,Iran (Islamic Rep. of),2000.1666666666667,1
Hungary,Iran (Islamic Rep. of),2000.3333333333333,8
Hungary,Iran (Islamic Rep. of),2000.4166666666667,4
Hungary,Iran (Islamic Rep. of),2000.5,6
Hungary,Iran (Islamic Rep. of),2000.5833333333333,1
Hungary,Iran (Islamic Rep. of),2000.6666666666667,2
Hungary,Iran (Islamic Rep. of),2000.75,19
Hungary,Iran (Islamic Rep. of),2000.8333333333333,3
Hungary,Iran (Islamic Rep. of),2000.9166666666667,2
Ireland,Iran (Islamic Rep. of),2000.0833333333333,1
Ireland,Iran (Islamic Rep. of),2000.1666666666667,2
Ireland,Iran (Islamic Rep. of),2000.3333333333333,1
Ireland,Iran (Islamic Rep. of),2000.4166666666667,4
Ireland,Iran (Islamic Rep. of),2000.5,2
Ireland,Iran (Islamic Rep. of),2000.5833333333333,2
Ireland,Iran (Islamic Rep. of),2000.75,4
Ireland,Iran (Islamic Rep. of),2000.9166666666667,8
Luxembourg,Iran (Islamic Rep. of),2000.0833333333333,1
Luxembourg,Iran (Islamic Rep. of),2000.6666666666667,4
Luxembourg,Iran (Islamic Rep. of),2000.75,2
Luxembourg,Iran (Islamic Rep. of),2000.8333333333333,5
Netherlands,Iran (Islamic Rep. of),2000.0,224
Netherlands,Iran (Islamic Rep. of),2000.0833333333333,183
Netherlands,Iran (Islamic Rep. of),2000.1666666666667,150
Netherlands,Iran (Islamic Rep. of),2000.25,176
Netherlands,Iran (Islamic Rep. of),2000.3333333333333,160
Netherlands,Iran (Islamic Rep. of),2000.4166666666667,108
Netherlands,Iran (Islamic Rep. of),2000.5,181
Netherlands,Iran (Islamic Rep. of),2000.5833333333333,244
Netherlands,Iran (Islamic Rep. of),2000.6666666666667,231
Netherlands,Iran (Islamic Rep. of),2000.75,316
Netherlands,Iran (Islamic Rep. of),2000.8333333333333,291
Netherlands,Iran (Islamic Rep. of),2000.9166666666667,279
New Zealand,Iran (Islamic Rep. of),2000.5,19
New Zealand,Iran (Islamic Rep. of),2000.5833333333333,9
New Zealand,Iran (Islamic Rep. of),2000.6666666666667,6
New Zealand,Iran (Islamic Rep. of),2000.75,12
New Zealand,Iran (Islamic Rep. of),2000.8333333333333,10
New Zealand,Iran (Islamic Rep. of),2000.9166666666667,14
Norway,Iran (Islamic Rep. of),2000.0,36
Norway,Iran (Islamic Rep. of),2000.0833333333333,22
Norway,Iran (Islamic Rep. of),2000.1666666666667,29
Norway,Iran (Islamic Rep. of),2000.25,12
Norway,Iran (Islamic Rep. of),2000.3333333333333,25
Norway,Iran (Islamic Rep. of),2000.4166666666667,28
Norway,Iran (Islamic Rep. of),2000.5,34
Norway,Iran (Islamic Rep. of),2000.5833333333333,55
Norway,Iran (Islamic Rep. of),2000.6666666666667,27
Norway,Iran (Islamic Rep. of),2000.75,30
Norway,Iran (Islamic Rep. of),2000.8333333333333,23
Norway,Iran (Islamic Rep. of),2000.9166666666667,6
Poland,Iran (Islamic Rep. of),2000.0833333333333,1
Portugal,Iran (Islamic Rep. of),2000.0,1
Portugal,Iran (Islamic Rep. of),2000.1666666666667,1
Portugal,Iran (Islamic Rep. of),2000.25,1
Rep. of Korea,Iran (Islamic Rep. of),2000.5833333333333,1
Romania,Iran (Islamic Rep. of),2000.0,2
Romania,Iran (Islamic Rep. of),2000.0833333333333,8
Romania,Iran (Islamic Rep. of),2000.1666666666667,3
Romania,Iran (Islamic Rep. of),2000.25,4
Romania,Iran (Islamic Rep. of),2000.3333333333333,3
Romania,Iran (Islamic Rep. of),2000.4166666666667,3
Romania,Iran (Islamic Rep. of),2000.5,2
Romania,Iran (Islamic Rep. of),2000.6666666666667,3
Romania,Iran (Islamic Rep. of),2000.75,2
Romania,Iran (Islamic Rep. of),2000.8333333333333,1
Romania,Iran (Islamic Rep. of),2000.9166666666667,3
Slovakia,Iran (Islamic Rep. of),2000.1666666666667,1
Slovakia,Iran (Islamic Rep. of),2000.5833333333333,4
Slovakia,Iran (Islamic Rep. of),2000.75,4
Slovakia,Iran (Islamic Rep. of),2000.8333333333333,2
Slovenia,Iran (Islamic Rep. of),2000.0,21
Slovenia,Iran (Islamic Rep. of),2000.0833333333333,46
Slovenia,Iran (Islamic Rep. of),2000.1666666666667,166
Slovenia,Iran (Islamic Rep. of),2000.25,101
Slovenia,Iran (Islamic Rep. of),2000.3333333333333,119
Slovenia,Iran (Islamic Rep. of),2000.4166666666667,200
Slovenia,Iran (Islamic Rep. of),2000.5,313
Slovenia,Iran (Islamic Rep. of),2000.5833333333333,1120
Slovenia,Iran (Islamic Rep. of),2000.6666666666667,695
Slovenia,Iran (Islamic Rep. of),2000.75,1141
Slovenia,Iran (Islamic Rep. of),2000.8333333333333,1455
Slovenia,Iran (Islamic Rep. of),2000.9166666666667,547
Spain,Iran (Islamic Rep. of),2000.0,5
Spain,Iran (Islamic Rep. of),2000.0833333333333,4
Spain,Iran (Islamic Rep. of),2000.1666666666667,5
Spain,Iran (Islamic Rep. of),2000.25,6
Spain,Iran (Islamic Rep. of),2000.3333333333333,14
Spain,Iran (Islamic Rep. of),2000.4166666666667,11
Spain,Iran (Islamic Rep. of),2000.5,3
Spain,Iran (Islamic Rep. of),2000.5833333333333,13
Spain,Iran (Islamic Rep. of),2000.6666666666667,9
Spain,Iran (Islamic Rep. of),2000.75,8
Spain,Iran (Islamic Rep. of),2000.8333333333333,5
Spain,Iran (Islamic Rep. of),2000.9166666666667,4
Sweden,Iran (Islamic Rep. of),2000.0,96
Sweden,Iran (Islamic Rep. of),2000.0833333333333,60
Sweden,Iran (Islamic Rep. of),2000.1666666666667,51
Sweden,Iran (Islamic Rep. of),2000.25,63
Sweden,Iran (Islamic Rep. of),2000.3333333333333,43
Sweden,Iran (Islamic Rep. of),2000.4166666666667,34
Sweden,Iran (Islamic Rep. of),2000.5,49
Sweden,Iran (Islamic Rep. of),2000.5833333333333,71
Sweden,Iran (Islamic Rep. of),2000.6666666666667,85
Sweden,Iran (Islamic Rep. of),2000.75,78
Sweden,Iran (Islamic Rep. of),2000.8333333333333,50
Sweden,Iran (Islamic Rep. of),2000.9166666666667,59
Switzerland,Iran (Islamic Rep. of),2000.0,35
Switzerland,Iran (Islamic Rep. of),2000.0833333333333,45
Switzerland,Iran (Islamic Rep. of),2000.1666666666667,48
Switzerland,Iran (Islamic Rep. of),2000.25,46
Switzerland,Iran (Islamic Rep. of),2000.3333333333333,49
Switzerland,Iran (Islamic Rep. of),2000.4166666666667,39
Switzerland,Iran (Islamic Rep. of),2000.5,108
Switzerland,Iran (Islamic Rep. of),2000.5833333333333,128
Switzerland,Iran (Islamic Rep. of),2000.6666666666667,72
Switzerland,Iran (Islamic Rep. of),2000.75,69
Switzerland,Iran (Islamic Rep. of),2000.8333333333333,43
Switzerland,Iran (Islamic Rep. of),2000.9166666666667,42
Turkey,Iran (Islamic Rep. of),2000.0,166
Turkey,Iran (Islamic Rep. of),2000.0833333333333,177
Turkey,Iran (Islamic Rep. of),2000.1666666666667,240
Turkey,Iran (Islamic Rep. of),2000.25,212
Turkey,Iran (Islamic Rep. of),2000.3333333333333,372
Turkey,Iran (Islamic Rep. of),2000.4166666666667,413
Turkey,Iran (Islamic Rep. of),2000.5,604
Turkey,Iran (Islamic Rep. of),2000.5833333333333,612
Turkey,Iran (Islamic Rep. of),2000.6666666666667,519
Turkey,Iran (Islamic Rep. of),2000.75,373
Turkey,Iran (Islamic Rep. of),2000.8333333333333,319
Turkey,Iran (Islamic Rep. of),2000.9166666666667,175
United Kingdom of Great Britain and Northern Ireland,Iran (Islamic Rep. of),2000.0,185
United Kingdom of Great Britain and Northern Ireland,Iran (Islamic Rep. of),2000.0833333333333,150
United Kingdom of Great Britain and Northern Ireland,Iran (Islamic Rep. of),2000.1666666666667,195
United Kingdom of Great Britain and Northern Ireland,Iran (Islamic Rep. of),2000.25,315
United Kingdom of Great Britain and Northern Ireland,Iran (Islamic Rep. of),2000.3333333333333,460
United Kingdom of Great Britain and Northern Ireland,Iran (Islamic Rep. of),2000.4166666666667,430
United Kingdom of Great Britain and Northern Ireland,Iran (Islamic Rep. of),2000.5,540
United Kingdom of Great Britain and Northern Ireland,Iran (Islamic Rep. of),2000.5833333333333,615
United Kingdom of Great Britain and Northern Ireland,Iran (Islamic Rep. of),2000.6666666666667,480
United Kingdom of Great Britain and Northern Ireland,Iran (Islamic Rep. of),2000.75,540
United Kingdom of Great Britain and Northern Ireland,Iran (Islamic Rep. of),2000.8333333333333,735
United Kingdom of Great Britain and Northern Ireland,Iran (Islamic Rep. of),2000.9166666666667,525
USA (EOIR),Iran (Islamic Rep. of),2000.0,16
USA (EOIR),Iran (Islamic Rep. of),2000.0833333333333,10
USA (EOIR),Iran (Islamic Rep. of),2000.1666666666667,25
USA (EOIR),Iran (Islamic Rep. of),2000.25,15
USA (EOIR),Iran (Islamic Rep. of),2000.3333333333333,12
USA (EOIR),Iran (Islamic Rep. of),2000.4166666666667,16
USA (EOIR),Iran (Islamic Rep. of),2000.5,16
USA (EOIR),Iran (Islamic Rep. of),2000.5833333333333,22
USA (EOIR),Iran (Islamic Rep. of),2000.6666666666667,9
USA (EOIR),Iran (Islamic Rep. of),2000.75,8
USA (EOIR),Iran (Islamic Rep. of),2000.8333333333333,16
USA (EOIR),Iran (Islamic Rep. of),2000.9166666666667,13
USA (INS/DHS),Iran (Islamic Rep. of),2000.0,75
USA (INS/DHS),Iran (Islamic Rep. of),2000.0833333333333,53
USA (INS/DHS),Iran (Islamic Rep. of),2000.1666666666667,93
USA (INS/DHS),Iran (Islamic Rep. of),2000.25,63
USA (INS/DHS),Iran (Islamic Rep. of),2000.3333333333333,77
USA (INS/DHS),Iran (Islamic Rep. of),2000.4166666666667,77
USA (INS/DHS),Iran (Islamic Rep. of),2000.5,54
USA (INS/DHS),Iran (Islamic Rep. of),2000.5833333333333,120
USA (INS/DHS),Iran (Islamic Rep. of),2000.6666666666667,64
USA (INS/DHS),Iran (Islamic Rep. of),2000.75,61
USA (INS/DHS),Iran (Islamic Rep. of),2000.8333333333333,88
USA (INS/DHS),Iran (Islamic Rep. of),2000.9166666666667,92
Australia,Iran (Islamic Rep. of),2001.0,81
Australia,Iran (Islamic Rep. of),2001.0833333333333,52
Australia,Iran (Islamic Rep. of),2001.1666666666667,51
Australia,Iran (Islamic Rep. of),2001.25,38
Australia,Iran (Islamic Rep. of),2001.3333333333333,31
Australia,Iran (Islamic Rep. of),2001.4166666666667,101
Australia,Iran (Islamic Rep. of),2001.5,17
Australia,Iran (Islamic Rep. of),2001.5833333333333,79
Australia,Iran (Islamic Rep. of),2001.6666666666667,52
Australia,Iran (Islamic Rep. of),2001.75,33
Australia,Iran (Islamic Rep. of),2001.8333333333333,19
Australia,Iran (Islamic Rep. of),2001.9166666666667,5
